PropertyAddressFull,AreaLotSF
1159 DONNER AVE,13760.0
2048 CUTLER ST,8500.0
1098 DONNER AVE,9010.0
1191 ROLDAN AVE,7420.0
1115 ROLDAN AVE,7420.0
1968 SPARKS CT,10500.0
1935 CRAFTS CT,8000.0
2383 ELIZONDO AVE,7934.0
2403 ELIZONDO AVE,9146.0
2411 ELIZONDO AVE,6194.0
1325 HAVEN AVE,6600.0
1309 HAVEN AVE,6600.0
2519 ELIZONDO AVE,6650.0
212 COURT AVE,9517.0
424 COURT AVE,11867.0
204 COURT AVE,18967.0
334 COURT AVE,14979.0
222 COURT AVE,10505.0
448 COURT AVE,14328.0
276 COURT AVE,11482.0
240 COURT AVE,10700.0
382 COURT AVE,11479.0
394 COURT AVE,17565.0
342 COURT AVE,10841.0
326 COURT AVE,10776.0
284 COURT AVE,12336.0
266 COURT AVE,11601.0
258 COURT AVE,11032.0
248 COURT AVE,10762.0
230 COURT AVE,10637.0
312 COURT AVE,26402.0
456 COURT AVE,12704.0
440 COURT AVE,13720.0
432 COURT AVE,13109.0
416 COURT AVE,18275.0
374 COURT AVE,10945.0
9681 CHAMBERLAIN ST,5986.0
9695 CHAMBERLAIN ST,6385.0
9627 CHAMBERLAIN ST,5817.0
9667 CHAMBERLAIN ST,5837.0
9606 CHAMBERLAIN ST,6465.0
117 W MCFARLANE DR,11140.0
6673 SORA ST,9210.0
6657 SORA ST,7065.0
6645 SORA ST,6203.0
6633 SORA ST,6005.0
6615 SORA ST,6138.0
6603 SORA ST,6158.0
4790 LAFAYETTE ST,7906.0
4872 LAFAYETTE ST,7651.0
4898 LAFAYETTE ST,6925.0
4840 LAFAYETTE ST,7648.0
4764 LAFAYETTE ST,8736.0
4738 LAFAYETTE ST,8660.0
4806 LAFAYETTE ST,7648.0
4712 LAFAYETTE ST,9062.0
6704 RALSTON ST,6500.0
6680 RALSTON ST,7400.0
6716 RALSTON ST,6700.0
6728 RALSTON ST,6100.0
6656 RALSTON ST,7300.0
6477 ALBATROSS ST,6300.0
6497 ALBATROSS ST,6852.0
6461 ALBATROSS ST,6300.0
6449 ALBATROSS ST,6300.0
6579 SORA ST,7391.0
1402 ROBIN AVE,6584.0
6591 SORA ST,6403.0
6565 SORA ST,9455.0
6632 RALSTON ST,6400.0
6626 RALSTON ST,6400.0
817 SAPPHIRE AVE,5265.0
64 JAMES DR,5392.0
78 JAMES DR,5392.0
171 W MCFARLANE DR,6790.0
9797 CHAMBERLAIN ST,6853.0
9785 CHAMBERLAIN ST,6969.0
9761 CHAMBERLAIN ST,7054.0
9803 CHAMBERLAIN ST,6729.0
9815 CHAMBERLAIN ST,6604.0
9749 CHAMBERLAIN ST,7138.0
137 MARA AVE,7920.0
111 MARA AVE,7920.0
149 MARA AVE,7920.0
99 MARA AVE,7920.0
161 MARA AVE,7920.0
1430 ROBIN AVE,6726.0
5422 LAFAYETTE ST,7412.0
173 MARA AVE,7920.0
4848 SEMINOLE CIR,15250.0
6435 ALBATROSS ST,6300.0
4860 SEMINOLE CIR,9350.0
90 JAMES DR,5392.0
4839 SEMINOLE CIR,9700.0
6614 RALSTON ST,6500.0
4813 SEMINOLE CIR,8452.0
142 COLLEGE DR,12320.0
3059 CORPUS CHRISTI ST,8068.0
95 W MCFARLANE DR,5570.0
4861 GOLIAD CIR,9450.0
4887 GOLIAD CIR,11550.0
4942 LAFAYETTE ST,6914.0
205 MARA AVE,7920.0
5374 LAFAYETTE ST,6540.0
2939 CORPUS CHRISTI ST,8606.0
1236 POLI ST,5350.0
2927 CORPUS CHRISTI ST,8000.0
2993 CORPUS CHRISTI ST,8068.0
7909 PEARL ST,6002.0
4966 BARNARD ST,18050.0
5020 BARNARD ST,19091.0
5032 BARNARD ST,20603.0
1013 ELDERBERRY CT,5663.0
5040 BARNARD ST,18129.0
4996 BARNARD ST,14800.0
4930 BARNARD ST,22193.0
4906 BARNARD ST,24859.0
437 SAN NICOLAS AVE,7285.0
5120 BARNARD ST,20909.0
641 SHASTA DR,12490.0
2785 ANNANDALE LN,1757.0
2794 ANNANDALE LN,1968.0
1836 CHERRY HILL RD,9469.0
2795 ANNANDALE LN,1968.0
2707 STEARNS ST # 2,1287.0
754 SKYLINE DR,19851.0
2711 STEARNS ST # 4,1287.0
400 ATMORE DR,9100.0
543 SAN JUAN ST,8409.0
2724 ANNANDALE LN,1968.0
2765 ANNANDALE LN,1378.0
422 ATMORE DR,6515.0
2764 FAIRWAY PARK LN,1757.0
2744 ANNANDALE LN,1757.0
570 SAN JUAN ST,26136.0
2746 FAIRWAY PARK LN,1968.0
555 SAN JUAN ST,8544.0
527 SAN JUAN ST,8409.0
2779 STEARNS ST APT 19,1287.0
513 SAN JUAN ST,8409.0
2780 ANNANDALE LN,1378.0
501 SAN JUAN ST,8658.0
600 SAN JUAN ST,141796.0
2743 STEARNS ST APT 10,1287.0
2758 ANNANDALE LN,1378.0
2719 STEARNS ST # 11,1287.0
2779 STEARNS ST APT 18,1287.0
512 SAN JUAN ST,8730.0
2791 STEARNS ST APT 26,1287.0
2786 ANNANDALE LN,1757.0
500 SAN JUAN ST,8745.0
1813 CHERRY HILL RD,5985.0
4473 ADAM RD,40329.0
4491 ADAM RD,40329.0
4421 ADAM RD,37635.0
4440 ALAMO ST,100444.0
4555 ADAM RD,17100.0
4511 ADAM RD,20165.0
4649 ADAM RD,20165.0
1036 HONEYWOOD CT,6534.0
4745 ADAM RD,26888.0
1031 HONEYWOOD CT,7841.0
4720 ALAMO ST,43560.0
1025 HONEYWOOD CT,8276.0
1018 HONEYWOOD CT,5663.0
4754 ALAMO ST,10341.0
4787 ADAM RD,57934.0
2726 TAPO ST,18476.0
4490 ALAMO ST,40329.0
1025 STONEGATE RD,8000.0
4735 ADAM RD,11892.0
4731 ADAM RD,11892.0
1012 HONEYWOOD CT,6032.0
4717 ADAM RD,13441.0
1019 STONEGATE RD,6128.0
4714 ALAMO ST,25744.0
4705 ADAM RD,26888.0
4763 ADAM RD,19993.0
1729 CHERRY HILL RD,6016.0
1713 CHERRY HILL RD,8655.0
3489 OJAI RD,14400.0
1013 HONEYWOOD CT,6098.0
4595 ADAM RD,26885.0
1694 OJAI RD,8583.0
4680 ALAMO ST,100982.0
17061 APRIL LN,10800.0
4631 ADAM RD,19829.0
17053 APRIL LN,11700.0
17045 APRIL LN,12000.0
17037 APRIL LN,12200.0
17031 APRIL LN,17900.0
17025 APRIL LN,20100.0
17020 APRIL LN,11900.0
17028 APRIL LN,18700.0
17036 APRIL LN,20800.0
17058 APRIL LN,10400.0
531 RIDGECREST DR,53578.0
577 PECK RD,130680.0
509 PECK RD,15049.0
521 PECK RD,11396.0
545 PECK RD,10890.0
707 SAN JUAN ST,162928.0
623 SHASTA DR,13482.0
635 SHASTA DR,13708.0
638 LASSEN DR,12283.0
622 LASSEN DR,13086.0
614 LASSEN DR,13812.0
698 RIDGECREST DR,18422.0
622 RIDGECREST DR,17779.0
598 RIDGECREST DR,19988.0
580 RIDGECREST DR,23145.0
517 RIDGECREST DR,7771.0
636 SHASTA DR,20225.0
624 SHASTA DR,19051.0
428 ANACAPA TER,7937.0
429 N STECKEL DR,7176.0
793 FOOTHILL RD,9000.0
1470 LARKSPUR ST,708.0
1011 BEECH DR,1430.0
644 BLANK PURSUANT CA GC62 DR,17767.0
707 SAN JUAN ST,11100.0
4949 BEECH CT,8254.0
4919 ALTA ST,7285.0
5050 RINGWOOD ST,7603.0
5020 RINGWOOD ST,7200.0
1300 SARATOGA AVE UNIT 2306,1135.0
4974 BEECH CT,7322.0
2779 RINGWOOD ST,7003.0
2661 STEARNS ST,13040.0
5032 RINGWOOD ST,7200.0
4981 BEECH CT,7700.0
5035 ALTA ST,7100.0
1300 SARATOGA AVE UNIT 708,873.0
5017 ALTA ST,7100.0
4977 ALTA ST,6969.0
1300 SARATOGA AVE UNIT 912,873.0
5047 BARNARD ST,20037.0
4946 ALTA ST,26250.0
5005 ALTA ST,7206.0
1300 SARATOGA AVE UNIT 1309,1250.0
4987 BEECH CT,8010.0
4980 BEECH CT,6930.0
1300 SARATOGA AVE UNIT 1105,1135.0
4975 BEECH CT,7800.0
4969 BEECH CT,7800.0
1300 SARATOGA AVE UNIT 1109,873.0
4995 BEECH CT,7685.0
4963 BEECH CT,7800.0
4957 BEECH CT,7500.0
4986 BEECH CT,7950.0
4994 BEECH CT,7725.0
4968 BEECH CT,7337.0
4962 BEECH CT,6969.0
4956 BEECH CT,6969.0
4955 ALTA ST,7200.0
4967 ALTA ST,7013.0
4950 BEECH CT,7540.0
4917 BARNARD ST,20276.0
5021 BARNARD ST,34764.0
2724 SIMI HILLS LN,1378.0
2791 RINGWOOD ST,9977.0
2767 RINGWOOD ST,7357.0
2755 RINGWOOD ST,7596.0
2743 RINGWOOD ST,7237.0
2731 RINGWOOD ST,7101.0
2732 RINGWOOD ST,8016.0
2720 RINGWOOD ST,7135.0
2719 RINGWOOD ST,7049.0
2708 RINGWOOD ST,7042.0
4907 ALTA ST,7841.0
4920 ALTA ST,23958.0
4906 ALTA ST,20473.0
4997 RINGWOOD ST,7000.0
5009 RINGWOOD ST,7000.0
4922 ALTA ST,20037.0
4923 BARNARD ST,20276.0
4921 BARNARD ST,23297.0
4897 BARNARD ST,69260.0
2702 SIMI HILLS LN,1757.0
2703 SIMI HILLS LN,1968.0
2711 SIMI HILLS LN,1757.0
2717 SIMI HILLS LN,1378.0
2712 SIMI HILLS LN,1968.0
2716 SIMI HILLS LN,1757.0
2725 SIMI HILLS LN,1968.0
2767 SIMI HILLS LN,1378.0
2753 SIMI HILLS LN,1757.0
2781 SIMI HILLS LN,1757.0
2745 SIMI HILLS LN,1968.0
2795 SIMI HILLS LN,1757.0
2742 SIMI HILLS LN,1968.0
5021 RINGWOOD ST,7000.0
5033 RINGWOOD ST,7000.0
5110 ALTA ST,41222.0
5060 ALTA ST,21750.0
5039 RINGWOOD ST,7000.0
1411 VAQUERO DR,16600.0
975 W TELEGRAPH RD SPC 71,4590.0
1421 VAQUERO DR,17000.0
975 W TELEGRAPH RD SPC 67,4590.0
1410 VAQUERO DR,12656.0
1420 VAQUERO DR,9347.0
1441 VAQUERO DR,11811.0
1451 VAQUERO DR,11648.0
1430 VAQUERO DR,11600.0
1440 VAQUERO DR,13800.0
975 W TELEGRAPH RD SPC 72,4590.0
1526 MILAN DR,9804.0
319 CARLA DR,14450.0
98 FELKINS RD,7824.0
333 CARLA DR,14450.0
307 CARLA DR,14450.0
65 FELKINS RD,8665.0
293 CARLA DR,14450.0
318 CARLA DR,11250.0
330 CARLA DR,11250.0
120 FELKINS RD,15648.0
306 CARLA DR,11250.0
342 CARLA DR,11250.0
105 FELKINS RD,17729.0
50 FELKINS RD,6809.0
152 FELKINS RD,8476.0
294 CARLA DR,11250.0
149 FELKINS RD,14209.0
354 CARLA DR,11300.0
1743 WOODLOCH LN,1547.0
15665 W TELEGRAPH RD,31364.0
91 LINDSAY LN,8597.0
217 STONYRUN LN,1499.0
1742 STARPINE WAY,1705.0
1791 STARPINE WAY,1499.0
975 W TELEGRAPH RD SPC 130,5524.0
425 OWLS COVE LN,1376.0
1424 MADERA RD,33801.0
181 SUNLOFT LN,1547.0
975 W TELEGRAPH RD SPC 100,4259.0
1860 BASELBRIER LN,1499.0
1912 CANDLE PINE LN,1480.0
350 S PECK RD,52051.0
975 W TELEGRAPH RD SPC 64,4675.0
975 W TELEGRAPH RD SPC 112,4994.0
1913 CANDLE PINE LN,1294.0
1511 ELVADO DR,10300.0
1939 DAY LILY LN,1294.0
975 W TELEGRAPH RD SPC 124,5715.0
1535 ELVADO DR,10125.0
237 HIGHBRUSH LN,1705.0
1987 DAY LILY LN,1480.0
260 SPURWOOD LN,1547.0
413 OWLS COVE LN,1294.0
1759 STARPINE WAY,1499.0
975 W TELEGRAPH RD SPC 128,4594.0
1423 MILAN DR,16000.0
975 W TELEGRAPH RD SPC 76,4774.0
455 ROYAL AVE,9965.0
1480 CARMEN DR,13577.0
492 SCATTERWOOD LN,1294.0
493 SCATTERWOOD LN,1294.0
445 ARCHBRIAR WAY,1480.0
1814 AMBERLEAF LN,1376.0
1828 CROWNE OAK LN,1480.0
1829 AMBERLEAF LN,1480.0
1843 AMBERLEAF LN,1184.0
1854 DAY LILY LN,1184.0
1861 AMBERLEAF LN,1294.0
1883 BROOKBERRY LN,1294.0
1886 CANDLE PINE LN,1480.0
1887 CANDLE PINE LN,1480.0
1760 MILLPARK LN,1184.0
1738 MILLPARK LN,1294.0
1786 LARKSBERRY LN,1480.0
1853 CANDLE PINE LN,1184.0
1738 SUNBEAM LN,1376.0
2500 E BROWER ST,13300.0
2510 E BROWER ST,13300.0
2520 E BROWER ST,13870.0
1155 BADGER CIR,1545.0
2124 E BROWER ST,6237.0
2136 E BROWER ST,6627.0
2148 E BROWER ST,6627.0
2160 E BROWER ST,6627.0
2172 E BROWER ST,6627.0
1317 IGUANA CIR,1527.0
2184 E BROWER ST,6627.0
2192 E BROWER ST,6627.0
2216 E BROWER ST,7143.0
7331 UNICORN CIR,1742.0
2121 FERNWOOD CT,6500.0
2011 N JUSTIN AVE,6836.0
2010 FERNWOOD CT,6836.0
2026 FERNWOOD CT,6500.0
2228 KNOLLHAVEN ST,6500.0
2216 KNOLLHAVEN ST,6500.0
1546 ECHIDNA LN,1527.0
1917 CRAFTS CT,7070.0
1913 SPARKS CT,7070.0
1093 ROLDAN AVE,7420.0
1936 ARCANE ST,7844.0
2317 ELIZONDO AVE,6677.0
2329 ELIZONDO AVE,6679.0
2335 ELIZONDO AVE,6681.0
2016 CUTLER ST,11300.0
2026 CUTLER ST,8500.0
2036 CUTLER ST,8500.0
1934 CRAFTS CT,8320.0
1916 CRAFTS CT,6800.0
2247 ELIZONDO AVE,6664.0
2042 ARCANE ST,9900.0
1939 SPARKS CT,7560.0
2050 ARCANE ST,9900.0
2018 ARCANE ST,8170.0
2029 CUTLER ST,8500.0
2039 CUTLER ST,8500.0
2054 ARCANE ST,9900.0
2051 CUTLER ST,8500.0
1195 DONNER AVE,6375.0
1183 DONNER AVE,8567.0
1936 METZ CT,7990.0
1960 METZ CT,10500.0
1914 METZ CT,7070.0
2415 ELIZONDO AVE,6909.0
2531 ELIZONDO AVE,6412.0
2073 STANFORD DR,9000.0
2085 STANFORD DR,14720.0
1078 STANFORD DR,8774.0
1063 STANFORD DR,8560.0
1035 STANFORD DR,8560.0
1012 VALLEJO AVE,8584.0
1034 VALLEJO AVE,8560.0
1035 VALLEJO AVE,8560.0
1021 VALLEJO AVE,8560.0
1052 DONNER AVE,9964.0
1012 DONNER AVE,10274.0
1963 ARCANE ST,8400.0
1925 ROYAL AVE,104544.0
1341 FRIANT AVE,6500.0
1333 FRIANT AVE,6500.0
2014 KASTEN ST,6300.0
2129 ELIZONDO AVE,6500.0
2147 ELIZONDO AVE,6500.0
2159 ELIZONDO AVE,6500.0
2165 ELIZONDO AVE,6500.0
2177 ELIZONDO AVE,6500.0
2043 KASTEN ST,6955.0
2034 KASTEN ST,6500.0
2042 KASTEN ST,6500.0
2050 KASTEN ST,6500.0
366 COURT AVE,10370.0
358 COURT AVE,9797.0
350 COURT AVE,9682.0
6566 STORK ST,6161.0
5296 LAFAYETTE ST,7199.0
697 SAPPHIRE AVE,6644.0
859 SAPPHIRE AVE,9140.0
6692 RALSTON ST,7000.0
6542 STORK ST,6000.0
1900 FULMAR AVE,7684.0
1880 FULMAR AVE,6635.0
1864 FULMAR AVE,6635.0
1848 FULMAR AVE,6635.0
5298 LAFAYETTE ST,7498.0
5200 LAFAYETTE ST,6938.0
5476 LAFAYETTE ST,6540.0
5494 LAFAYETTE ST,7412.0
5458 LAFAYETTE ST,7412.0
5440 LAFAYETTE ST,6540.0
6403 RALSTON ST,7271.0
1464 ROBIN AVE,6515.0
4886 LAFAYETTE ST,6929.0
5272 LAFAYETTE ST,6888.0
5320 LAFAYETTE ST,7412.0
601 SAPPHIRE AVE,6178.0
1241 N OLIVE ST,16020.0
9639 CHAMBERLAIN ST,5768.0
83 S SANTA CRUZ ST,6500.0
6627 SORA ST,6127.0
125 MARA AVE,7920.0
9565 CHAMBERLAIN ST,6730.0
5356 LAFAYETTE ST,7412.0
6411 ALBATROSS ST,7105.0
1620 BERRYESSA AVE,6385.0
5560 LAFAYETTE ST,6976.0
274 COLLEGE DR,8960.0
1394 ROBIN AVE,6682.0
204 MACKAY AVE,10104.0
4858 LAFAYETTE ST,7648.0
4982 LAFAYETTE ST,6907.0
6578 STORK ST,6114.0
6523 SWAN ST,6210.0
7958 STONE ST,5500.0
9533 CHAMBERLAIN ST,7029.0
9613 CHAMBERLAIN ST,5837.0
3030 SAN ANGELO AVE,8150.0
27 S CHESTNUT ST,3000.0
3135 SAN ANGELO AVE,10900.0
165 W MCFARLANE DR,1477.0
4860 GOLIAD CIR,10750.0
3075 CORPUS CHRISTI ST,8068.0
102 COLLEGE DR,12320.0
3051 TEXAS AVE,8539.0
7989 COLTON ST,6790.0
831 SAPPHIRE AVE,5218.0
1771 S VICTORIA AVE,18300.0
2926 CORPUS CHRISTI ST,13600.0
866 SAPPHIRE AVE,10395.0
2854 DALHART AVE,8130.0
3118 CORPUS CHRISTI ST,11494.0
2967 DALHART AVE,11997.0
2948 CORPUS CHRISTI ST,9400.0
880 N VENTURA AVE,6300.0
2957 DALHART AVE,21675.0
192 COLLEGE DR,10430.0
2931 DALHART AVE,12450.0
1564 BERRYESSA AVE,5500.0
9519 CHAMBERLAIN ST,6323.0
2930 DALHART AVE,10292.0
9549 CHAMBERLAIN ST,7008.0
2919 DALHART AVE,12450.0
2918 DALHART AVE,8130.0
2907 DALHART AVE,12450.0
2971 CORPUS CHRISTI ST,9550.0
2949 CORPUS CHRISTI ST,9900.0
9707 CHAMBERLAIN ST,6542.0
2983 CORPUS CHRISTI ST,9250.0
9721 CHAMBERLAIN ST,6754.0
5400 RALSTON ST,20461.0
2866 KADOTA ST,10000.0
560 E MAIN ST,4930.0
2906 DALHART AVE,8130.0
2869 CORPUS CHRISTI ST,8000.0
1680 N OLIVE ST,60112.0
2917 CORPUS CHRISTI ST,8000.0
7902 STONE ST,5554.0
3107 CORPUS CHRISTI ST,8068.0
7919 COLTON ST,6909.0
2929 TEXAS AVE,8125.0
47 JAMES DR,5392.0
3208 TRAVIS AVE,11200.0
3290 BIG SPRINGS AVE,12100.0
350 W LEWIS ST,122839.0
3018 SAN ANGELO AVE,8150.0
1540 BERRYESSA AVE,7499.0
4812 GOLIAD CIR,9450.0
1580 BERRYESSA AVE,5600.0
3039 DALHART AVE,8045.0
4804 WALNUT AVE,9500.0
1233 HEMLOCK LN,6491.0
3005 DALHART AVE,11100.0
3017 DALHART AVE,9900.0
3027 DALHART AVE,9100.0
6673 SWAN ST,6210.0
3030 DALHART AVE,8100.0
3018 DALHART AVE,8000.0
6691 SWAN ST,6210.0
3006 DALHART AVE,8700.0
6703 SWAN ST,6210.0
2840 KADOTA ST,17300.0
1717 S VICTORIA AVE,7340.0
4809 BEAUMONT ST,10550.0
4890 BEAUMONT ST,12900.0
1899 S VICTORIA AVE,159754.0
300 COLLEGE DR,8960.0
262 COLLEGE DR,8960.0
4868 BEAUMONT ST,17000.0
250 COLLEGE DR,8960.0
4852 BEAUMONT ST,10000.0
3108 SAN ANGELO AVE,8150.0
234 COLLEGE DR,8960.0
3090 SAN ANGELO AVE,8150.0
216 COLLEGE DR,8960.0
200 COLLEGE DR,9040.0
3078 SAN ANGELO AVE,8150.0
3949 E MAIN ST,19577.0
3066 SAN ANGELO AVE,8958.0
3955 E MAIN ST,15950.0
3042 SAN ANGELO AVE,8132.0
3006 SAN ANGELO AVE,8150.0
3793 MAPLE ST,8908.0
2990 SAN ANGELO AVE,8150.0
5455 WALKER ST,51380.0
4922 LAFAYETTE ST,6918.0
4761 BONHAM ST,9200.0
2991 DALHART AVE,12700.0
4962 LAFAYETTE ST,6911.0
2979 DALHART AVE,12500.0
5026 LAFAYETTE ST,6892.0
2883 DALHART AVE,12450.0
3108 DALHART AVE,8550.0
106 E BARNETT ST,6750.0
3130 DALHART AVE,8550.0
3168 DALHART AVE,8550.0
3190 DALHART AVE,8550.0
3193 TRAVIS AVE,8150.0
3167 TRAVIS AVE,8150.0
1788 MESA VERDE AVE,120314.0
3063 TRAVIS AVE,8150.0
3049 TRAVIS AVE,8150.0
172 COLLEGE DR,11920.0
162 COLLEGE DR,12320.0
82 COLLEGE DR,9753.0
3007 TRAVIS AVE,8909.0
66 COLLEGE DR,9753.0
3006 TRAVIS AVE,12000.0
3428 COASTAL OAK DR,8062.0
3436 COASTAL OAK DR,8062.0
3440 COASTAL OAK DR,8062.0
3459 COASTAL OAK DR,6533.0
3459 HIGH POINT PL,8900.0
3476 GREEN PINE PL,10866.0
3484 CHICORY LEAF PL,7905.0
3484 GREEN PINE PL,11870.0
3563 GREEN PINE PL,14276.0
1273 TRABUCO OAK RD,6403.0
1032 POPLAR CT,8787.0
1046 POPLAR CT,21601.0
3361 COASTAL OAK DR,5800.0
3459 PINE VIEW DR,7098.0
3477 ALMOND TREE CT,6141.0
1185 TRABUCO OAK RD,5826.0
1193 TRABUCO OAK RD,5619.0
3335 PINE VIEW DR,7140.0
3493 ALMOND TREE CT,11293.0
3497 GREEN PINE PL,7187.0
686 CINNABAR PL,11700.0
3577 GREEN PINE PL,24755.0
1289 SPICEWOOD CT,6637.0
1293 TRABUCO OAK RD,6490.0
1029 POPPY TREE PL,5818.0
3452 GREEN PINE PL,10039.0
3476 CHICORY LEAF PL,7241.0
3477 GREEN PINE PL,6130.0
3507 GREEN PINE PL,10723.0
1279 SPICEWOOD CT,14212.0
1280 SPICEWOOD CT,11864.0
1005 POPPY TREE PL,6450.0
1013 POPLAR CT,5742.0
1017 POPPY TREE PL,6000.0
1033 POPLAR CT,5742.0
3353 COASTAL OAK DR,5800.0
3358 PINE VIEW DR,11369.0
3359 PINE VIEW DR,7933.0
3376 PINE VIEW DR,10796.0
3377 COASTAL OAK DR,5800.0
3385 COASTAL OAK DR,5800.0
3388 PINE VIEW DR,10698.0
905 BISCAYNE PALM PL,16275.0
1069 POPLAR CT,5742.0
3394 PINE VIEW DR,9570.0
3404 HAZELNUT CT,9369.0
3410 COASTAL OAK DR,36460.0
3417 COASTAL OAK DR,6068.0
3418 COASTAL OAK DR,9491.0
3425 COASTAL OAK DR,5978.0
3425 HIGH POINT PL,8784.0
3428 HAZELNUT CT,11242.0
3434 HAZELNUT CT,12434.0
3439 COASTAL OAK DR,6525.0
3442 PINE VIEW DR,8033.0
3443 HIGH POINT PL,8573.0
3445 COASTAL OAK DR,6800.0
3446 HAZELNUT CT,15733.0
3448 COASTAL OAK DR,8156.0
3450 ALMOND TREE CT,11521.0
3453 ALMOND TREE CT,8527.0
3453 COASTAL OAK DR,7001.0
3454 COASTAL OAK DR,10237.0
3458 ALMOND TREE CT,12266.0
705 CINNABAR PL,6553.0
797 BENNETT AVE,3706.0
607 LIVINGSTON AVE,4036.0
696 TIERNEY AVE,7233.0
5363 VERNON ST,3765.0
648 LIVINGSTON AVE,4538.0
729 WALCOTT AVE,4543.0
601 BENNETT AVE,4360.0
740 BALFE ST,1463.0
1137 TRABUCO OAK RD,5862.0
652 CHADWICK PL,3917.0
713 CINNABAR PL,7394.0
4719 NIELSEN ST,3540.0
4731 NIELSEN ST,4116.0
4749 NIELSEN ST,3657.0
4763 NIELSEN ST,3569.0
4809 NIELSEN ST,3566.0
684 PARRISH ST,3502.0
685 COUNTY SQUARE DR UNIT 42,1609.0
691 COUNTY SQUARE DR UNIT 23,1609.0
696 DONIZETTI AVE,4628.0
696 PARRISH ST,3681.0
4827 NIELSEN ST,3785.0
4843 NIELSEN ST,3782.0
4859 NIELSEN ST,4762.0
4903 ELLINGTON ST,3317.0
303 N OJAI ST,7704.0
445 N OAK ST,7500.0
309 N 14TH ST,6232.0
4914 ELLINGTON ST,4363.0
325 N 14TH ST,6235.0
423 N OAK ST,8750.0
4915 ELLINGTON ST,3262.0
968 ROLDAN AVE,4821.0
954 ROLDAN AVE,5436.0
981 ROLDAN AVE,4075.0
975 ROLDAN AVE,4001.0
987 ROLDAN AVE,5475.0
961 ROLDAN AVE,4362.0
2367 DUSAN ST,5114.0
2386 FITZGERALD RD,9500.0
941 BRANDON AVE,4160.0
813 CROSBY AVE,8712.0
971 BRANDON AVE,4074.0
2027 COVINGTON AVE,3500.0
2353 DUSAN ST,4719.0
952 DONNER AVE,5672.0
2085 COVINGTON AVE,3500.0
2383 DUSAN ST,7500.0
963 VALLEJO AVE,3499.0
837 VALLEJO AVE,3500.0
825 VALLEJO AVE,3500.0
2047 COVINGTON AVE,3500.0
1921 COVINGTON AVE,3936.0
914 STANFORD DR,4866.0
894 VALLEJO AVE,5844.0
2059 COVINGTON AVE,3500.0
2364 FITZGERALD RD,8034.0
911 VALLEJO AVE,3500.0
946 STANFORD DR,3500.0
795 CROSBY AVE,10019.0
789 CROSBY AVE,10454.0
805 CROSBY AVE,10454.0
959 VALLEJO AVE,3499.0
997 ROLDAN AVE,7494.0
993 ROLDAN AVE,5303.0
967 VALLEJO AVE,3499.0
951 VALLEJO AVE,3659.0
971 VALLEJO AVE,3499.0
947 VALLEJO AVE,3775.0
975 VALLEJO AVE,3499.0
943 VALLEJO AVE,4038.0
2345 DUSAN ST,5421.0
2339 DUSAN ST,8030.0
2375 DUSAN ST,5585.0
2393 DUSAN ST,9265.0
985 CROSBY AVE,6771.0
975 CROSBY AVE,7150.0
821 CROSBY AVE,6970.0
2067 COVINGTON AVE,3500.0
2063 COVINGTON AVE,3500.0
2069 COVINGTON AVE,3500.0
2073 COVINGTON AVE,3500.0
2342 FITZGERALD RD,9007.0
2350 FITZGERALD RD,8034.0
2330 FITZGERALD RD,20473.0
972 DONNER AVE,4000.0
2261 RUDOLPH DR,10681.0
2359 DUSAN ST,4733.0
2021 COVINGTON AVE,4446.0
132 S 7TH ST,5133.0
223 STANFORD ST,5000.0
965 CROSBY AVE,7150.0
119 S OLIVE ST,4835.0
909 CROSBY AVE,7700.0
217 E VENTURA ST,5580.0
2396 FITZGERALD RD,9400.0
221 E VENTURA ST,5580.0
998 STANFORD DR,4271.0
849 VALLEJO AVE,3500.0
873 VALLEJO AVE,3500.0
897 CROSBY AVE,6970.0
885 CROSBY AVE,6970.0
218 STANFORD ST,4861.0
877 CROSBY AVE,9148.0
336 E HARVARD BLVD,4600.0
869 CROSBY AVE,8276.0
239 STANFORD ST,5000.0
849 CROSBY AVE,6970.0
833 CROSBY AVE,6534.0
231 STANFORD ST,5000.0
997 BRANDON AVE,4425.0
985 BRANDON AVE,4074.0
977 BRANDON AVE,4171.0
238 STANFORD ST,4789.0
949 BRANDON AVE,4074.0
234 STANFORD ST,4804.0
933 BRANDON AVE,4142.0
921 BRANDON AVE,4127.0
915 BRANDON AVE,5772.0
938 BRANDON AVE,293159.0
230 STANFORD ST,4819.0
226 STANFORD ST,4834.0
5453 QUAILRIDGE DR,6098.0
227 S PALM AVE,1908.0
235 S PALM AVE,3406.0
225 S PALM AVE,1908.0
223 S PALM AVE,1908.0
239 S PALM AVE,1908.0
221 S PALM AVE,1908.0
241 N PALM AVE,1908.0
117 S 4TH ST,7085.0
129 S OLIVE ST,6075.0
137 S OLIVE ST,6075.0
322 E MAIN ST,10725.0
328 E MAIN ST,10090.0
139 S OLIVE ST,6075.0
214 STANFORD ST,4876.0
206 STANFORD ST,4905.0
213 STANFORD ST,5000.0
717 E HARVARD BLVD,8396.0
715 E VENTURA ST,5211.0
146 S 8TH ST,4153.0
729 E VENTURA ST,3644.0
723 E VENTURA ST,4305.0
720 YALE ST,3297.0
730 YALE ST,5425.0
726 YALE ST APT 4,8658.0
1768 ROCKING HORSE DR,26544.0
